Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,DISRESAL: estilo (product.metafields.custom.estilo),DISRESAL: gender (product.metafields.custom.gender),Cole Haan: patternId (product.metafields.custom.patternid),Cole Haan: prod_section_features_label (product.metafields.custom.prod_section_features_label),Cole Haan: prod_section_short_description (product.metafields.custom.prod_section_short_description),Cole Haan: relatedProducts (product.metafields.custom.relatedproducts),Cole Haan: size_chart (product.metafields.custom.size_chart),Cole Haan: styleId (product.metafields.custom.styleid),DISRESAL: U_Categoria (product.metafields.custom.u_categoria),DISRESAL: U_Descrip_Color (product.metafields.custom.u_descrip_color),DISRESAL: U_Genero (product.metafields.custom.u_genero),DISRESAL: U_NEW (product.metafields.custom.u_new),DISRESAL: U_Segmento (product.metafields.custom.u_segmento),DISRESAL: U_Zone (product.metafields.custom.u_zone),DISRESAL: variante_producto (product.metafields.global.variante_producto),DISRESAL: variates_color (product.metafields.global.variates_color),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Grupo de edad (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Material del calzado (product.metafields.shopify.footwear-material),Talla del calzado (product.metafields.shopify.shoe-size),Sexo objetivo (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / El Salvador,Price / El Salvador,Compare At Price / El Salvador,Status
w30796,,,,,,,,,Green Lizard Print,,,Medium,,,10,,'196414446104,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w30796,,,,,,,,,Green Lizard Print,,,Medium,,,10.5,,'196414446111,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w30796,,,,,,,,,Green Lizard Print,,,Medium,,,11,,'196414446128,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29326,Women's Chrisee Slide Sandals,"<ul>
<li>Fit: For moderate to narrow width feet, we recommend sizing down ½ size.</li>
<li>Leather upper in Black</li>
<li>FlowerFoam™ outsole made with over 25 percent dandelion rubber</li>
<li>Cushioned Grandfeel footbed with extra padding at the heel</li>
<li>Leather responsibly sourced through Leather Working Group</li>
</ul>",Cole Haan El Salvador,,Sandals,"BLACK LTR, FOOTWEAR, Old, OTHER, WFW",true,Color,Black,,Width,Medium,,Size,5,,'196414445619,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_a312e34b-b3af-4c3b-8697-448cfc459994.jpg?v=1726074634,1,W29326:BLACK LTR,false,,,,,,,,,,,,,,u06424,,,,,,,,WFW,BLACK LTR,,,FOOTWEAR,OTHER,,,,,,,,,,kg,,,true,170.00,,active
w29326,,,,,,,,,Black,,,Medium,,,5.5,,'196414445626,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_2bee5ad8-6194-44e8-96d3-32f63382737a.jpg?v=1726074634,2,W29326:BLACK LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29326,,,,,,,,,Black,,,Medium,,,6,,'196414445633,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_0bc69b87-1d12-4f67-83e1-6e2ec9cb6a42.jpg?v=1726074634,3,W29326:BLACK LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29326,,,,,,,,,Black,,,Medium,,,6.5,,'196414445640,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_618bcd36-2b3c-4e9f-bebe-cabf55ae52a4.jpg?v=1726074634,4,W29326:BLACK LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29326,,,,,,,,,Black,,,Medium,,,7,,'196414445657,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_d82db926-40d1-4d4f-a0dd-d74a162f3619.jpg?v=1726074634,5,W29326:BLACK LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29326,,,,,,,,,Black,,,Medium,,,7.5,,'196414445664,0.0,shopify,deny,manual,170.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_55095119-16a7-48dd-ab6b-39024ffc5af7.jpg?v=1726074634,6,W29326:BLACK LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29326,,,,,,,,,Black,,,Medium,,,8,,'196414445671,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29326,,,,,,,,,Black,,,Medium,,,8.5,,'196414445688,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29326,,,,,,,,,Black,,,Medium,,,9,,'196414445695,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29326,,,,,,,,,Black,,,Medium,,,9.5,,'196414445701,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29326,,,,,,,,,Black,,,Medium,,,10,,'196414445589,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29326,,,,,,,,,Black,,,Medium,,,10.5,,'196414445596,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w29326,,,,,,,,,Black,,,Medium,,,11,,'196414445602,0.0,shopify,deny,manual,170.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,170.00,,
w28354,Women's ØriginalGrand Stitchlite™ Platform Wingtip Oxfords,"<ul>
<li>Stitchlite™ knit upper crafted in 100% recycled PET knit yarn</li>
<li>Fluted platform outsole features 45 mm | 1.7 inch height</li>
<li>Allover metallic threading with leather details at heel and tongue</li>
<li>Patented FlowerFoam™ sole made from a minimum of 25% natural dandelion rubber</li>
<li>Textile covered footbed with antimicrobial properties </li>
</ul>",Cole Haan El Salvador,,Oxfords,"CH RYE KNIT-IVORY, FOOTWEAR, New, ORIGINAL GRAND, WFW",true,Color,Rye Knit-Ivory Stitchlite™,,Width,Medium,,Size,5,,'196414166750,0.0,shopify,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_d21eb8e2-0bca-4fbc-8ee5-ecff56ea7a4c.jpg?v=1726074624,1,W28354:CH RYE KNIT/IVORY,false,,,,,,,,,,,,,,u06323,,,,,,,,WFW,CH RYE KNIT-IVORY,,,FOOTWEAR,ORIGINAL GRAND,,,,,,,,,,kg,,,true,215.00,,active
w28354,,,,,,,,,Rye Knit-Ivory Stitchlite™,,,Medium,,,5.5,,'196414166767,0.0,shopify,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_9d0e8c5a-04bb-4a9c-9e7a-66cd80af6492.jpg?v=1726074624,2,W28354:CH RYE KNIT/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28354,,,,,,,,,Rye Knit-Ivory Stitchlite™,,,Medium,,,6,,'196414166774,0.0,shopify,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_acbc0788-6a89-47e9-9ca1-90886bcee0c5.jpg?v=1726074624,3,W28354:CH RYE KNIT/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28354,,,,,,,,,Rye Knit-Ivory Stitchlite™,,,Medium,,,6.5,,'196414166781,0.0,shopify,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_bf0ff663-ec25-46e5-9df0-aaf36533474c.jpg?v=1726074624,4,W28354:CH RYE KNIT/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28354,,,,,,,,,Rye Knit-Ivory Stitchlite™,,,Medium,,,7,,'196414166798,0.0,shopify,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_f1a02fbc-1185-4d40-8778-6ae951b0b409.jpg?v=1726074624,5,W28354:CH RYE KNIT/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28354,,,,,,,,,Rye Knit-Ivory Stitchlite™,,,Medium,,,7.5,,'196414166804,0.0,shopify,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_389068a5-8eec-43e8-8011-9ef0d3831cd5.jpg?v=1726074624,6,W28354:CH RYE KNIT/IVORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28354,,,,,,,,,Rye Knit-Ivory Stitchlite™,,,Medium,,,8,,'196414166811,0.0,shopify,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28354,,,,,,,,,Rye Knit-Ivory Stitchlite™,,,Medium,,,8.5,,'196414166828,0.0,shopify,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28354,,,,,,,,,Rye Knit-Ivory Stitchlite™,,,Medium,,,9,,'196414166835,0.0,shopify,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28354,,,,,,,,,Rye Knit-Ivory Stitchlite™,,,Medium,,,9.5,,'196414166842,0.0,shopify,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28354,,,,,,,,,Rye Knit-Ivory Stitchlite™,,,Medium,,,10,,'196414166729,0.0,shopify,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28354,,,,,,,,,Rye Knit-Ivory Stitchlite™,,,Medium,,,10.5,,'196414166736,0.0,shopify,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28354,,,,,,,,,Rye Knit-Ivory Stitchlite™,,,Medium,,,11,,'196414166743,0.0,shopify,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28142,Women's Grand Ambition York Pump,"<ul>
<li>Classic dress pump silhouette in leather uppers.</li>
<li>Leather lined and molded sock for supreme comfort.</li>
<li>Textured rubberized outsole for traction.</li>
<li>85 mm | 3.3 inch heel.</li>
<li>Cole Haan leather products support responsible manufacturing via the Leather Working Group.</li>
</ul>",Cole Haan El Salvador,,Heels,"Brush, FOOTWEAR, GRAND AMBITION, Old, WFW",true,Color,Brush,,Width,Medium,,Size,5,,'196414120745,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_ef5efa44-27c9-4f72-95bb-df3c79fe5bcd.jpg?v=1726074614,1,W28142:BRUSH LTR,false,,,,,,,,,,,,,,u06172,,,,,,,,WFW,Brush,,,FOOTWEAR,GRAND AMBITION,,,,,,,,,,kg,,,true,230.00,,active
w28142,,,,,,,,,Brush,,,Medium,,,5.5,,'196414120752,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_836f59ae-f170-4630-a8aa-a5022442d4ec.jpg?v=1726074614,2,W28142:BRUSH LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w28142,,,,,,,,,Brush,,,Medium,,,6,,'196414120769,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_d8c5292f-bcce-4c5a-b0f6-57a4112b2b53.jpg?v=1726074614,3,W28142:BRUSH LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w28142,,,,,,,,,Brush,,,Medium,,,6.5,,'196414120776,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_7be63c6d-d432-4942-bc3d-f79182343390.jpg?v=1726074614,4,W28142:BRUSH LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w28142,,,,,,,,,Brush,,,Medium,,,7,,'196414120783,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_216c99de-5158-4678-b2b5-ba3a628d2893.jpg?v=1726074614,5,W28142:BRUSH LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w28142,,,,,,,,,Brush,,,Medium,,,7.5,,'196414120790,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_6c878110-b617-44cb-b78e-fab85412e801.jpg?v=1726074614,6,W28142:BRUSH LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w28142,,,,,,,,,Brush,,,Medium,,,8,,'196414121001,0.0,shopify,deny,manual,230.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w28142,,,,,,,,,Brush,,,Medium,,,8.5,,'196414121018,0.0,shopify,deny,manual,230.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w28142,,,,,,,,,Brush,,,Medium,,,9,,'196414121025,0.0,shopify,deny,manual,230.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w28142,,,,,,,,,Brush,,,Medium,,,9.5,,'196414121032,0.0,shopify,deny,manual,230.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w28142,,,,,,,,,Brush,,,Medium,,,10,,'196414120714,0.0,shopify,deny,manual,230.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w28142,,,,,,,,,Brush,,,Medium,,,10.5,,'196414120721,0.0,shopify,deny,manual,230.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w28142,,,,,,,,,Brush,,,Medium,,,11,,'196414120738,0.0,shopify,deny,manual,230.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w28116,Women's ØriginalGrand Platform Wingtip Oxfords,"<ul>
<li>Patented FlowerFoam™ sole made from a minimum of 25% natural dandelion rubber.</li>
<li>Modern wingtip Oxford crafted in Stitchlite™ knit featuring leather details on heel and tongue.</li>
<li>Stitchlite™ knit upper crafted in 100% recycled PET knit yarn.</li>
<li>Textile covered footbed with antimicrobial properties.</li>
<li>Welt detailing for added craft.</li>
<li>Sculpted platform outsole features 45 mm | 1.7 inch height and fluting detail.</li>
</ul>",Cole Haan El Salvador,,Oxfords,"FOOTWEAR, Old, ORIGINAL GRAND, WFW, White",true,Color,Optic White-Metallic Silver Stitchlite™-Nimbus Cloud,,Width,Medium,,Size,5,,'196414162196,0.0,shopify,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_4ec1c246-9dc7-4363-acfe-6b79d7364b8a.jpg?v=1726074603,1,W28116:OPTIC WHITE/METALLIC SILVER KNIT/NIMBUS CLOUD,false,,,,,,,,,,,,,,u04756,,,,,,,,WFW,White,,,FOOTWEAR,ORIGINAL GRAND,,,,,,,,,,kg,,,true,215.00,,active
w28116,,,,,,,,,Optic White-Metallic Silver Stitchlite™-Nimbus Cloud,,,Medium,,,5.5,,'196414162202,0.0,shopify,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_4137c9fb-b648-4d83-be51-e0d4f8b7e306.jpg?v=1726074603,2,W28116:OPTIC WHITE/METALLIC SILVER KNIT/NIMBUS CLOUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28116,,,,,,,,,Optic White-Metallic Silver Stitchlite™-Nimbus Cloud,,,Medium,,,6,,'196414162219,0.0,shopify,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_a15d204c-7a1f-4276-af0e-933669c4ff12.jpg?v=1726074603,3,W28116:OPTIC WHITE/METALLIC SILVER KNIT/NIMBUS CLOUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28116,,,,,,,,,Optic White-Metallic Silver Stitchlite™-Nimbus Cloud,,,Medium,,,6.5,,'196414162226,0.0,shopify,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_561940d7-0b4d-492a-b9b9-6767655e08e5.jpg?v=1726074603,4,W28116:OPTIC WHITE/METALLIC SILVER KNIT/NIMBUS CLOUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28116,,,,,,,,,Optic White-Metallic Silver Stitchlite™-Nimbus Cloud,,,Medium,,,7,,'196414162233,0.0,shopify,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_0ad96336-db65-4b9a-9c09-de54f746a447.jpg?v=1726074604,5,W28116:OPTIC WHITE/METALLIC SILVER KNIT/NIMBUS CLOUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28116,,,,,,,,,Optic White-Metallic Silver Stitchlite™-Nimbus Cloud,,,Medium,,,7.5,,'196414162240,0.0,shopify,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_82a7fe62-2b97-4c35-9489-8e9a65c82be3.jpg?v=1726074604,6,W28116:OPTIC WHITE/METALLIC SILVER KNIT/NIMBUS CLOUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28116,,,,,,,,,Optic White-Metallic Silver Stitchlite™-Nimbus Cloud,,,Medium,,,8,,'196414162257,0.0,shopify,deny,manual,215.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_9dc1cfd7-acd6-4346-ab06-a53a8dcaf312.jpg?v=1726074604,7,W28116:OPTIC WHITE/METALLIC SILVER KNIT/NIMBUS CLOUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28116,,,,,,,,,Optic White-Metallic Silver Stitchlite™-Nimbus Cloud,,,Medium,,,8.5,,'196414162264,0.0,shopify,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28116,,,,,,,,,Optic White-Metallic Silver Stitchlite™-Nimbus Cloud,,,Medium,,,9,,'196414162271,0.0,shopify,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28116,,,,,,,,,Optic White-Metallic Silver Stitchlite™-Nimbus Cloud,,,Medium,,,9.5,,'196414162288,0.0,shopify,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28116,,,,,,,,,Optic White-Metallic Silver Stitchlite™-Nimbus Cloud,,,Medium,,,10,,'196414162165,0.0,shopify,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28116,,,,,,,,,Optic White-Metallic Silver Stitchlite™-Nimbus Cloud,,,Medium,,,10.5,,'196414162172,0.0,shopify,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w28116,,,,,,,,,Optic White-Metallic Silver Stitchlite™-Nimbus Cloud,,,Medium,,,11,,'196414162189,0.0,shopify,deny,manual,215.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,215.00,,
w27684,Women's Grand Ambition York Pump,"<ul>
<li>Classic dress pump silhouette in leather uppers.</li>
<li>Leather lined and molded sock for supreme comfort.</li>
<li>Textured rubberized outsole for traction.</li>
<li>85 mm | 3.3 inch heel.</li>
<li>Cole Haan leather products support responsible manufacturing via the Leather Working Group.</li>
</ul>",Cole Haan El Salvador,,Heels,"Black, FOOTWEAR, GRAND AMBITION, Old, WFW",true,Color,Black,,Width,Medium,,Size,5,,'196414117516,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_dc107518-969d-4e23-a628-1501a79529b0.jpg?v=1726074593,1,W27684:BLACK LTR,false,,,,,,,,,,,,,,f12304,,,,,,,,WFW,Black,,,FOOTWEAR,GRAND AMBITION,,,,,,,,,,kg,,,true,230.00,,active
w27684,,,,,,,,,Black,,,Medium,,,5.5,,'196414117523,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_2c4411e8-3e24-445f-b228-fec6dfedb0dd.jpg?v=1726074593,2,W27684:BLACK LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w27684,,,,,,,,,Black,,,Medium,,,6,,'196414117530,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_e88f0d26-9b87-46b8-b56c-cb21f77e7fad.jpg?v=1726074593,3,W27684:BLACK LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w27684,,,,,,,,,Black,,,Medium,,,6.5,,'196414117547,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_9160cedd-67b5-4cc0-aad7-590d9a1be624.jpg?v=1726074593,4,W27684:BLACK LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w27684,,,,,,,,,Black,,,Medium,,,7,,'196414117554,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_50086c41-e2f9-4383-b21e-2e456bf55175.jpg?v=1726074593,5,W27684:BLACK LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w27684,,,,,,,,,Black,,,Medium,,,7.5,,'196414117561,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_1125dd06-b7fb-45fe-be4f-778a35b99585.jpg?v=1726074593,6,W27684:BLACK LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w27684,,,,,,,,,Black,,,Medium,,,8,,'196414117578,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_97f6aec6-c46f-4377-8f6c-5b7fa4f0e554.jpg?v=1726074593,7,W27684:BLACK LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w27684,,,,,,,,,Black,,,Medium,,,8.5,,'196414117585,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_77d9abc3-9b4b-4033-b1ba-e0d70149c58a.jpg?v=1726074593,8,W27684:BLACK LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w27684,,,,,,,,,Black,,,Medium,,,9,,'196414117592,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_d229cde8-e4a8-408c-a288-4a9ed7327b37.jpg?v=1726074593,9,W27684:BLACK LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w27684,,,,,,,,,Black,,,Medium,,,9.5,,'196414117608,0.0,shopify,deny,manual,230.00,,true,true,,https://cdn.shopify.com/s/files/1/0607/7975/7753/files/BaseTransform1_b0cde5b7-831b-4780-addf-cd0d8d1df31b.jpg?v=1726074593,10,W27684:BLACK LTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w27684,,,,,,,,,Black,,,Medium,,,10,,'196414117486,0.0,shopify,deny,manual,230.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w27684,,,,,,,,,Black,,,Medium,,,10.5,,'196414117493,0.0,shopify,deny,manual,230.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
w27684,,,,,,,,,Black,,,Medium,,,11,,'196414117509,0.0,shopify,deny,manual,230.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,230.00,,
